time,tmax,tmin
1882-01-15,39.60555556,20.31611111
1882-01-16,35.16111111,17.49285714
1882-01-17,24.89090909,17.95119048
1882-01-18,21.77777778,13.47272727
1882-01-19,21.68888889,11.3825
1882-01-20,24.89090909,12.75
1882-01-21,24.89090909,13.86363636
1882-01-22,29.03300493,15.22727273
1882-01-23,24.55,15.59333333
1882-01-24,29.49852217,17.23095238
1882-01-25,35.49444444,18.59842949
1882-01-26,35.60555556,21.31611111
1882-01-27,36.88333333,17.49285714
1882-01-28,33.19226306,18.85548077
1882-01-29,23.8625,17.7547619
1882-01-30,24.4875,15.28181818
1882-01-31,33.30058027,16.65
1882-02-01,37.43888889,16.32857143
1882-02-02,40.38333333,15.82666667
1882-02-03,31.02807882,16.32857143
1882-02-04,24.3,12.52
1882-02-05,29.76453202,15.54666667
1882-02-06,36.66111111,19.8836859
1882-02-07,29.29901478,19.49810897
1882-02-08,28.644,18.72695513
1882-02-09,30.23004926,19.24105769
1882-02-10,39.05,20.76055556
1882-02-11,44.38333333,20.31611111
1882-02-12,40.82777778,19.56237179
1882-02-13,37.77222222,19.8836859
1882-02-14,39.05,20.76055556
1882-02-15,28.644,19.04826923
1882-02-16,35.16111111,18.14761905
1882-02-17,38.93888889,19.04826923
1882-02-18,44.49444444,23.09388889
1882-02-19,41.49444444,21.53833333
1882-02-20,27.812,18.40564103
1882-02-21,23.66666667,14.7
1882-02-22,27.364,15.44545455
1882-02-23,33.5172147,14.75
1882-02-24,36.10555556,14.8
1882-02-25,28.772,15.54666667
1882-02-26,23.66666667,15.78
1882-02-27,21.33333333,15.22727273
1882-02-28,24.3,13.05
1882-03-01,25.48181818,13.56363636
1882-03-02,30.42955665,19.17679487
1882-03-03,33.35473888,20.98277778
